model_rank,grid_id,latitude,longitude,police_station,junction_name,history,peak_hour_weight_score,junction_proximity_score,repeat_hotspot_density_score,last_month,prev_month,station,trend_raw,trend,peak_junction,model_priority_score
351,"12.988,77.537",12.987929081926314,77.5373266435337,Kamakshipalya,BTP208 - Havanur Circle,57.16596372603627,20.652173913043477,100.0,4.881656804733728,20.095085205988884,44.11214162217777,9.217368807948505,-26.72083727435168,21.36186710737693,56.35869565217391,46.04470017002205
352,"12.978,77.591",12.977752681967214,77.59092786885245,Cubbon Park,BTP041 - Gopal Gowda Circle,49.90727419234242,24.59016393442623,100.0,3.4090909090909096,37.02508583187368,31.946748499929985,50.61540500387677,0.09663572093386463,51.41466651545803,58.52459016393443,46.0426176842018
353,"12.974,77.54",12.973586759259259,77.53996350740739,Vijayanagara,BTP028 - Vijayanagar Bus Stand Junction,57.14262767422914,96.29629629629629,100.0,6.730769230769231,20.095085205988884,0.0,60.68434351365515,17.391304347826086,70.79580683261605,97.96296296296296,46.02836493375706
354,"12.966,77.585",12.965686187341774,77.58517902911393,Halasuru Gate,BTP078 - NR Square Junction,56.143838643485715,59.49367088607595,100.0,2.6806526806526807,22.384380896081783,22.094583700873986,68.41915706190672,-2.7220069334262824,48.25597582489825,77.72151898734177,46.01600131926453
355,"12.993,77.558",12.992645632352941,77.55808625686274,Rajajinagar,BTP009 - Prakash Nagar Junction,57.51921915947297,25.49019607843137,100.0,17.69230769230769,19.153128086958155,0.0,37.834312884096626,16.57608695652174,69.88223959460092,59.01960784313726,46.009391837718525
356,"12.984,77.577",12.983705735211267,77.57725011549296,High ground,BTP058 - Subbanna Junction,52.738325559313814,36.61971830985916,100.0,1.5779092702169626,30.263872585456063,27.416102913377408,50.54855131094493,-1.224215022270755,49.9344650646904,65.14084507042254,45.995989667156486
357,"12.965,77.582",12.964699935999999,77.582078844,Halasuru Gate,"BTP080 - NR Road, SP Road Junction",49.86546939964492,38.0,100.0,2.447552447552448,36.45991156045525,26.68523222504003,68.41915706190672,4.869021561041215,56.76280481230376,65.9,45.84380204788802
358,"12.982,77.603",12.982080674698794,77.60317150481927,Shivajinagar,BTP211 - Central Street Junction,54.31742740280388,39.75903614457831,100.0,2.6373626373626373,26.03558610984852,30.208063341694384,69.89670850724588,-7.675548686047922,42.70482651723368,66.86746987951807,45.83287501491727
359,"12.958,77.701",12.95785036007984,77.70099251117765,HAL Old Airport,No Junction,48.5035800115342,41.31736526946108,0.0,12.89940828402367,39.510892739090984,26.677420381692507,22.54391779215472,7.517307017375941,59.73058599021555,22.724550898203596,45.805773829801225
360,"12.982,77.563",12.982289766797185,77.56310230708858,Magadi Road,BTP010 - Rajajinagar Entrance,51.980277633329514,12.76595744680851,100.0,4.532967032967033,31.385665450531025,30.526537007988733,48.63333539606011,-3.363792764109604,47.53676336085046,52.02127659574469,45.801893978489964
361,"13.012,77.555",13.011844731648935,77.55459817047873,Malleshwaram,No Junction,47.826132387908956,61.96808510638297,0.0,6.38815207780725,40.59534942415023,29.140138101256408,45.76683183077331,5.993133029703213,58.02253187480369,34.08244680851064,45.65689749878133
362,"12.979,77.602",12.979282054761907,77.60221931904762,Shivajinagar,BTP211 - Central Street Junction,47.97448987591909,30.952380952380953,100.0,2.3279352226720653,40.07014049749887,29.565540126546303,69.89670850724588,5.113188602828146,57.03642877121209,62.023809523809526,45.603185062393024
363,"12.938,77.584",12.937977661904762,77.58400359047619,Wilson Garden,BTP187 - South End Circle,48.17619297245959,61.904761904761905,100.0,3.8461538461538463,39.55049534713298,30.894475094414382,49.117041909938614,3.3345264071207126,55.043184359565636,79.04761904761905,45.5884836848616
364,"12.932,77.632",12.932113538795987,77.63198887591975,Adugodi,No Junction,44.52456550536945,19.39799331103679,0.0,18.612637362637365,47.97590275866279,30.893749376950776,24.748951678622866,10.627026359245189,63.21546958133749,10.668896321070235,45.55996668135745
365,"12.987,77.556",12.98685040326087,77.55597049130435,Rajajinagar,"BTP210 - 50th cross, 12th Main , Rajajinagar",50.59708484966715,11.956521739130435,100.0,2.1914132379248654,33.67743798570675,30.198301294961045,37.834312884096626,-1.0521410442987502,50.127298473873005,51.57608695652174,45.521190790479025
366,"12.928,77.597",12.92830879375,77.59724535625,Jayanagara,"BTP127 - Sagar Hospital, Jayanagar",50.285326360672855,68.75,100.0,4.230769230769231,33.91045628510625,0.0,57.472878338105055,29.347826086956523,84.19479299017149,82.8125,45.37286533800287
367,"12.963,77.642",12.963198061016948,77.64162345084746,Jeevanbheemanagar,"BTP148 - 17th Main, Doopanahalli Bus Stop",50.74824791139012,33.89830508474576,100.0,2.6153846153846154,32.403324894657075,34.01596120864855,21.155098467257545,-5.972482947778982,44.61335432744047,63.64406779661017,45.24477100637021
368,"12.968,77.538",12.968415625714286,77.53783750857143,Vijayanagara,"BTP022 - Marenahalli Junction, Vijayanagar",54.19487123566239,80.0,100.0,7.6923076923076925,24.239696529724096,25.537634408602152,60.68434351365515,-4.559373539036933,46.19694475783123,89.0,45.2083188238809
369,"12.957,77.586",12.957144267123287,77.58610393561644,Wilson Garden,BTP192 - Urvashi Theater,51.34926275739904,30.136986301369863,100.0,1.0638297872340423,30.879040522835833,30.539526635595923,49.117041909938614,-3.815241259515801,47.030850999983805,61.57534246575342,45.208196087030075
370,"12.95,77.7",12.94997668713923,77.69972127858057,HAL Old Airport,No Junction,48.68053828707925,11.023622047244094,0.0,14.920424403183025,37.02833824842986,36.49060528350468,22.54391779215472,-4.444406256651476,46.32578197812525,6.062992125984253,45.18487827548443
371,"12.926,77.55",12.925953126923076,77.55027425384615,Banashankari,BTP155 - Katriguppe Junction,46.456754283594826,46.15384615384615,100.0,2.622377622377623,42.029821243249756,28.26893219549526,25.321995368186393,8.1058034890411,60.39008013488853,70.38461538461539,45.1286743714913
372,"12.986,77.549",12.986067298748054,77.54928471906977,Vijayanagara,"BTP024 - NPS, Vijayanagar",47.951377378164985,25.581395348837212,100.0,3.245192307692308,38.474008310644486,34.94554877133415,60.68434351365515,-1.6481936642359045,49.459336588471594,59.06976744186047,45.10816665790883
373,"12.976,77.559",12.97574120755438,77.5589162250271,Magadi Road,No Junction,47.033606543245114,17.71428571428571,0.0,11.674436674436675,40.60390770901887,33.98699864973422,48.63333539606011,1.1536792543403322,52.59923440075649,9.742857142857142,45.10469689297724
374,"12.983,77.601",12.982839044117647,77.60128330882354,Shivajinagar,BTP211 - Central Street Junction,50.39898344240748,38.23529411764706,100.0,11.153846153846153,32.403324894657075,29.657336405760617,69.89670850724588,-1.6138581448910507,49.49781442997532,66.02941176470588,45.00028587808235
375,"12.93,77.685",12.930126906970697,77.68516912545995,HAL Old Airport,No Junction,49.058108663915796,40.803382663847785,0.0,11.259754738015609,35.526954436440384,40.86108374898576,22.54391779215472,-10.11425830276443,39.97190492769302,22.44186046511628,44.99876239567317
376,"12.954,77.544",12.95392453347485,77.54365857223164,Byatarayanapura,"BTP095 - Satellite Bus Stand, Mysore Road",64.23616274475387,35.31073446327684,100.0,8.237657864523536,0.0,33.16477928997042,32.6032963136412,-33.16477928997042,14.14051195483364,64.42090395480227,44.965313921327706
377,"12.988,77.592",12.988264676086956,77.59169436521739,High ground,BTP034 - LRDE Junction,50.30955554169546,47.82608695652174,100.0,3.2805429864253397,32.188020410307196,31.197952565796086,50.54855131094493,-3.3408097086532287,47.56251914908362,71.30434782608697,44.87309500227898
378,"12.955,77.585",12.954746472340425,77.58544103829787,City Market,BTP120 - Lalbagh Main Gate Junction,47.975525290453646,21.27659574468085,100.0,1.6923076923076923,37.350479342378605,28.152581787585945,82.0126412123074,4.172414455122535,55.98215729849445,56.70212765957447,44.78801150603113
379,"12.994,77.555",12.994079104882708,77.55470052745376,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",54.459979759295365,8.823529411764707,100.0,5.145530145530146,22.172012381973037,38.14197892759025,37.834312884096626,-18.95319662654571,30.066615176056178,49.85294117647059,44.77358954609866
380,"12.978,77.545",12.977878233802818,77.54500627887325,Vijayanagara,BTP068 - Veeresh Theatre Junction,51.80259065650606,33.80281690140845,100.0,2.481389578163772,28.198173473764133,30.754148116274596,60.68434351365515,-6.350020842961275,44.190269324805904,63.59154929577465,44.721265501683476
381,"13.072,77.588",13.071640272462048,77.58824458240166,Kodigehalli,No Junction,45.75020092678007,26.08695652173913,0.0,11.940298507462686,42.28681624988723,32.87805388009083,13.740065207332563,3.719098297358528,55.4741519558539,14.347826086956523,44.71118552371222
382,"12.96,77.562",12.960251676923077,77.56223000384615,Chamarajpet,"BTP089 - Police Quarters, Sultan Road",46.21828921499274,19.230769230769234,100.0,6.41025641025641,40.90542247164412,29.050723669502016,51.537909226816545,6.350900378787717,58.42346116365533,55.57692307692307,44.62442919198815
383,"13.006,77.549",13.006304008860761,77.54863691645569,Rajajinagar,BTP023 - Mahalaxmi Layout Entrance,52.11152158014486,29.11392405063291,100.0,4.407051282051282,26.85860986633677,28.591070629702976,37.834312884096626,-5.346269537454962,45.31511567573852,61.01265822784811,44.53564806600243
384,"12.969,77.575",12.969014993738432,77.57523335855896,City Market,No Junction,48.73179703464076,45.18828451882845,33.89121338912134,4.835972850678734,34.45138231914757,30.1276081990741,82.0126412123074,-0.3116373298863664,50.95713839182823,40.10460251046025,44.4476726199928
385,"12.961,77.551",12.960983375,77.55094744642858,Magadi Road,"BTP093 - Toll Gate, Mysore Road",44.59067223604586,0.0,100.0,11.538461538461538,43.97963873339822,20.777633042204524,48.63333539606011,17.28457343662239,70.6761996397381,45.0,44.407362185251564
386,"12.974,77.549",12.974266896226416,77.54890298113207,Magadi Road,"BTP070 - Cholurpalya Junction, Magadi Road",48.049755368395076,7.547169811320755,100.0,7.3426573426573425,35.9051776080826,36.39849597776338,48.63333539606011,-5.324337045667129,45.33969415769821,49.150943396226424,44.40638204030133
387,"12.994,77.553",12.993876677272727,77.55266739242424,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",48.69667323681078,6.0606060606060606,100.0,2.777777777777778,34.32789131866629,34.18115932160374,37.834312884096626,-4.472063817788797,46.2947877402594,48.33333333333334,44.38603866136744
388,"12.918,77.574",12.917671771027194,77.57397766440678,Jayanagara,"BTP115 - Sahasra Hospital, Jayanagar",50.93128389518159,25.423728813559322,100.0,1.0627530364372468,28.967975511685484,30.658574254643543,57.472878338105055,-5.588221315112243,45.043974235915265,58.983050847457626,44.34229138013276
389,"12.956,77.586",12.955737838235294,77.58576699558823,Wilson Garden,BTP192 - Urvashi Theater,51.97080427403935,36.76470588235294,100.0,0.7456828885400313,26.49966031944841,28.922625036406888,49.117041909938614,-5.988477059159816,44.59543064681914,65.22058823529412,44.32946108766206
390,"13.01,77.549",13.009821954054054,77.54935824594594,Malleshwaram,BTP023 - Mahalaxmi Layout Entrance,46.82758566243883,27.027027027027028,100.0,0.8136094674556215,37.9359169259773,30.05737941220861,45.76683183077331,2.774284161772812,54.41535310110466,59.86486486486487,44.160085041500366
391,"12.977,77.59",12.977186921212121,77.58997630303031,Cubbon Park,BTP041 - Gopal Gowda Circle,49.169196157200574,21.21212121212121,100.0,13.942307692307693,32.403324894657075,37.74317775498412,50.61540500387677,-9.699699494114551,40.436477138557116,56.66666666666667,44.13943477843752
392,"12.939,77.577",12.938947104761905,77.57690820238095,Basavanagudi,BTP216 - Yediyur Junction,45.25915088936044,7.142857142857142,100.0,1.5886287625418056,41.454424509528835,25.237134473890038,39.4852969650819,10.639623739323973,63.22958674057325,48.92857142857143,44.11773297541096
393,"12.917,77.574",12.91707061961825,77.57374473450301,Jayanagara,"BTP115 - Sahasra Hospital, Jayanagar",54.855452152062625,16.27906976744186,100.0,2.2115384615384612,19.01856278423948,35.163623601855484,57.472878338105055,-18.703996272662938,30.345879678307323,53.95348837209303,44.104385341715684
394,"12.966,77.582",12.965882522857143,77.58180771285714,Halasuru Gate,"BTP080 - NR Road, SP Road Junction",50.27361066573262,18.571428571428573,100.0,5.161943319838056,29.69048839184858,30.884095957234006,68.41915706190672,-5.188443783320963,45.49198192004319,55.214285714285715,44.0986739835674
395,"12.934,77.613",12.934201846753247,77.61266948311687,Adugodi,BTP135 - UCO Bank Junction,51.51102887119387,25.97402597402597,100.0,2.5641025641025643,26.800216680429756,37.47952142929657,24.748951678622866,-14.285256757150194,35.29770688140029,59.285714285714285,44.097785213964634
396,"12.929,77.586",12.928662652173912,77.5857512652174,Jayanagara,BTP225 - Geetha Junction,53.254325233936164,47.82608695652174,100.0,1.7628205128205128,22.656447471760266,32.11161916597816,57.472878338105055,-12.50358220654853,37.29432706590193,71.30434782608697,44.07496190528339
397,"12.98,77.604",12.980197348484849,77.60392634090908,Shivajinagar,BTP211 - Central Street Junction,52.378004390211785,37.878787878787875,100.0,2.3076923076923084,24.537425739580595,25.5016847384403,69.89670850724588,-4.265753933725517,46.52598736010234,65.83333333333333,44.02583079502243
398,"12.975,77.608",12.974851974194118,77.60787034876614,Ashok Nagar,BTP051 - Safina Plaza Junction,50.234075610729484,28.57142857142857,57.14285714285714,6.452991452991452,29.423920816169858,18.399979912593512,33.15323442077926,7.064971182405511,59.22367923894025,41.42857142857143,43.99102917236159
399,"12.917,77.595",12.9169763875,77.59512225,Jayanagara,"BTP179 - 9th Block, 28th Main, Jayanagar",47.9567067969811,5.357142857142857,100.0,5.769230769230769,34.6973614255854,27.319508448540706,57.472878338105055,2.709345195684552,54.34257973718772,47.94642857142857,43.97890318556239
400,"12.957,77.582",12.957166163636362,77.58170868181818,City Market,BTP167 - JC Road Junction,44.633703961181666,72.72727272727273,100.0,2.3076923076923084,42.11337449272168,28.386408986387913,82.0126412123074,8.060637911359088,60.339465669966124,85.0,43.877605120643665
401,"12.984,77.608",12.98373129759036,77.60813522891566,Shivajinagar,No Junction,62.67819816762266,79.51807228915662,32.53012048192771,43.68131868131868,0.0,20.20143874008771,69.89670850724588,-20.20143874008771,28.66778204000375,58.373493975903614,43.87473871733586
402,"12.987,77.55",12.987228435820896,77.54982948507462,Rajajinagar,BTP018 - Dhobi Ghat Junction,51.117560939968634,28.35820895522388,100.0,2.1033653846153846,26.91683994278594,31.12847523387135,37.834312884096626,-7.833278884706342,42.52806735645401,60.597014925373145,43.85734464081382
403,"12.956,77.578",12.955994584210528,77.5778992,City Market,BTP118 - Basappa Circle,50.344271542560264,44.73684210526316,100.0,5.384615384615384,28.679726963129514,19.607013684494046,82.0126412123074,5.213874364275707,57.14926151248362,69.60526315789474,43.84490816873104
404,"12.995,77.554",12.994866509844941,77.55427713104567,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",53.98231015452776,52.72727272727272,100.0,3.1135531135531136,20.095085205988884,34.19699135396586,37.834312884096626,-16.805687006139777,32.473205679953765,74.0,43.81614266996609
405,"12.975,77.552",12.974988859210526,77.55219347236842,Magadi Road,BTP071 - Prasanna Junction,49.86204227988039,21.052631578947366,100.0,1.824457593688363,29.69048839184858,33.841803021350934,48.63333539606011,-8.146150847437891,42.17744974464409,56.57894736842106,43.810576113470844
406,"12.98,77.614",12.979936364300627,77.61386817682671,Shivajinagar,No Junction,51.08209288810389,58.872651356993735,0.0,9.737098344693282,26.59482668131455,31.21012307030437,69.89670850724588,-8.19361330429533,42.124261299349406,32.379958246346554,43.73591302606708
407,"12.968,77.574",12.96762604130435,77.57442167173913,Chamarajpet,"BTP083 - AS Char Street, Mysore Road",53.672319573031295,30.434782608695656,100.0,1.9230769230769231,20.471868053601177,39.970072241664994,51.537909226816545,-22.252680937317166,26.36907289982616,61.73913043478261,43.712184117202256
408,"12.923,77.586",12.922993005555556,77.58583888333334,Jayanagara,"BTP226 - 33rd Cross, 11th Main, Jayanagar",43.050665377204346,27.77777777777778,100.0,1.9230769230769231,45.192228618924986,24.627116505633985,57.472878338105055,14.484526665404942,67.5383482857557,60.277777777777786,43.69313434972054
409,"12.977,77.549",12.976886294594596,77.54868961351352,Magadi Road,BTP069 - MC Circle,46.07426377681489,10.81081081081081,100.0,1.465201465201465,37.95024267674681,32.28100015290534,48.63333539606011,0.5630616512447872,51.93736322609986,50.945945945945944,43.637057446794465
410,"13.0,77.677",13.000328712671623,77.67707076429888,Mahadevapura,No Junction,50.32958055559935,10.553410553410554,0.0,16.29924953095685,28.003481481816966,36.736440457160505,11.437018480289666,-12.500809492836638,37.29743428666857,5.804375804375805,43.631750833464636
411,"13.07,77.587",13.070226021856287,77.5871374751497,Kodigehalli,No Junction,45.32364735378008,45.50898203592814,0.0,9.755244755244755,39.61186575451333,31.26781489920952,13.740065207332563,3.0142996606560644,54.68432466468326,25.029940119760475,43.61011287400005
412,"12.995,77.571",12.995022042333334,77.57144172,Malleshwaram,No Junction,44.281615717921916,41.333333333333336,0.0,8.198380566801621,41.96716343695446,23.975371080436858,45.76683183077331,12.345137365554436,65.14085775801266,22.733333333333338,43.58728003363167
413,"12.961,77.588",12.960982496551724,77.58792413793103,Halasuru Gate,BTP180 - Swagath Poornima Theatre,48.67131652922858,55.172413793103445,100.0,0.8653846153846153,31.39422112829294,30.02235454953051,68.41915706190672,-2.8522057888586403,48.11006945683149,75.34482758620689,43.488187908947886
414,"13.036,77.589",13.035835189382077,77.5892126594109,Hebbala,No Junction,47.584257233879285,21.502209131075112,0.0,10.512820512820513,33.901182846289615,35.67560335168418,15.312266847743746,-6.335802968284412,44.206202479124656,11.826215022091311,43.47933491760238
415,"12.967,77.6",12.96701014909091,77.59988191636363,Ashok Nagar,"BTP099 - Cash Pharmacy, Residency Road",50.052228578010286,25.454545454545453,100.0,3.6437246963562755,28.060726570623608,0.0,33.15323442077926,24.285173763055468,78.52136974146343,59.0,43.45477797579428
416,"13.001,77.549",13.000808285714285,77.54945966190476,Rajajinagar,"BTP026 - 1st Block Junction, Rajajinagar",48.173694373335685,71.42857142857143,100.0,2.5641025641025643,32.403324894657075,0.0,37.834312884096626,28.043478260869566,82.73308540934728,84.28571428571429,43.4425835297321
417,"12.961,77.571",12.96057872,77.570889185,V.V.Puram (C.Pet),BTP212 - Minto Junction,46.34872666186243,45.0,100.0,1.2820512820512822,36.57832902684768,33.8497715204534,54.48838186767004,-2.1930332623224693,48.84876619081505,69.75,43.417607371358
418,"13.002,77.553",13.002360442857142,77.55329513809524,Malleshwaram,"BTP001 - 10th Cross, Dr. Rajkumar Road",43.88213905372553,38.095238095238095,100.0,2.5641025641025643,42.28193580825436,0.0,45.76683183077331,36.592928396115816,92.31396239984956,65.95238095238095,43.40207808008418
419,"12.954,77.592",12.954027552173912,77.59181522608695,Wilson Garden,BTP103 - Shanti Nagar TTMC,46.192839953704954,47.82608695652174,100.0,0.8413461538461539,36.8097813475238,26.159113018851446,49.117041909938614,5.697935798285698,57.6917213177027,71.30434782608697,43.3779223718506
420,"12.992,77.589",12.991884172120619,77.58863672536876,High ground,BTP032 - Windsor Circle,61.952446271513566,20.66115702479339,95.59228650137742,10.323886639676113,0.0,29.25488494325341,50.54855131094493,-29.25488494325341,18.522105646727482,54.380165289256205,43.36671239005949
421,"12.953,77.541",12.952585652289812,77.54129834975906,Byatarayanapura,BTP096 - Gali Anjaneya Temple,52.769274794542795,0.684931506849315,100.0,6.334841628959276,21.351028031363192,32.57903002996644,32.6032963136412,-14.10076916040122,35.504451519097906,45.37671232876713,43.34380076558892
422,"12.996,77.584",12.99632368016529,77.5843776785124,Sheshadripuram,BTP032 - Windsor Circle,61.91079703512917,70.24793388429752,100.0,3.488372093023256,0.0,43.892183342722376,34.5561436235206,-43.892183342722376,2.1189272878716894,83.63636363636364,43.33755792459042
423,"12.982,77.576",12.982180788888888,77.57573854444445,High ground,BTP057 - Anand Rao Junction,45.9283968544198,29.629629629629626,100.0,1.7857142857142856,37.24039031622356,33.01280753390833,50.54855131094493,-0.7830879093177714,50.42881084594178,61.29629629629628,43.32199489296093
424,"13.047,77.576",13.04723695756579,77.57586577401317,Kodigehalli,No Junction,40.89628985770502,20.065789473684212,0.0,8.516483516483516,48.83875902529054,29.365723846565306,13.740065207332563,12.901811397616218,65.76469032509239,11.036184210526319,43.27903060798067
425,"12.962,77.584",12.96165764736842,77.58398736842105,Halasuru Gate,"BTP168 - MSR Building, JC Road",47.33685593906606,28.947368421052634,100.0,4.72027972027972,33.4028875338261,36.29797992351451,68.41915706190672,-7.389429537082425,43.025463789514426,60.92105263157895,43.15666541749407
426,"12.98,77.578",12.980278662857142,77.57816900285714,Upparpet,BTP058 - Subbanna Junction,46.98869599799405,22.857142857142858,100.0,2.283653846153846,34.14541623521452,25.61934493776706,100.0,3.931827388331815,55.712545211639316,57.57142857142857,43.135712069160185
427,"12.941,77.571",12.941098835555554,77.5711576,Basavanagudi,BTP109 - Dewan Madhava Rao Junction,48.43964511058687,37.77777777777778,100.0,2.1978021978021975,30.7543231090485,33.10102856679734,39.4852969650819,-6.484679956270366,44.039364602296835,65.77777777777777,43.13404851012535
428,"12.956,77.577",12.956346247058823,77.57711485,City Market,BTP118 - Basappa Circle,46.60017936412763,32.35294117647059,100.0,2.1634615384615383,34.809431571659104,23.925370059302033,82.0126412123074,6.200474764542225,58.254887830457534,62.794117647058826,43.062955026387066
429,"12.995,77.553",12.99485276851852,77.55275523333333,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",46.878872426620426,1.8518518518518516,100.0,3.0219780219780223,34.024371802534176,33.14150188300213,37.834312884096626,-3.6950875386074777,47.16550036359936,46.01851851851852,43.02252223939455
430,"12.842,77.646",12.841896206401138,77.64586001920341,Electronic City,No Junction,47.50856479683351,8.677098150782362,0.0,16.102564102564102,32.36475235037942,30.538381577169257,6.402994085436653,-2.5282859494224823,48.47306778857528,4.7724039829302995,42.96542106289728
431,"12.926,77.677",12.926140974670183,77.67674596200528,Bellandur,No Junction,45.38542558506704,30.87071240105541,0.0,9.645909645909647,37.26199341583014,25.637728327221623,14.199732815599068,6.6106877137445395,58.714589886618526,16.978891820580476,42.94839593429597
432,"12.923,77.623",12.922623733333333,77.6227827627451,Madiwala,BTP137 - Madiwala Traffic PS Junction,45.22465081900428,0.0,100.0,5.621301775147929,37.52506207207965,36.4426395727914,24.481717980852405,-3.966550594969746,46.86128733126055,45.0,42.91477419492689
433,"13.024,77.585",13.023817694505494,77.5849566489011,R.T. Nagar,No Junction,40.61037213672775,47.8021978021978,0.0,3.91025641025641,48.22612719676298,21.219127633586854,10.938239690635935,20.518205002649875,74.29994453287354,26.291208791208792,42.89509865473832
434,"13.003,77.554",13.003081364705883,77.55354098235294,Malleshwaram,"BTP001 - 10th Cross, Dr. Rajkumar Road",43.76295151801914,41.17647058823529,100.0,3.5256410256410255,40.5483866629167,0.0,45.76683183077331,35.092627179204534,90.63266112543562,67.64705882352942,42.79858206148841
435,"12.954,77.585",12.954191946511628,77.58520235813953,Wilson Garden,BTP120 - Lalbagh Main Gate Junction,49.633028506450536,41.86046511627907,100.0,0.8333333333333334,26.800216680429756,27.608546969357576,49.117041909938614,-4.4142822972112015,46.3595401666986,68.0232558139535,42.7831849586443
436,"12.926,77.617",12.925964979999998,77.61721032,Madiwala,BTP138 - Sarjapur Road Check Post,48.39184894828653,52.0,100.0,1.7751479289940828,29.49608979962282,33.95224876367856,24.481717980852405,-8.424838975778371,41.86513998973533,73.6,42.72312120368741
437,"12.997,77.584",12.99703731904762,77.58409194285714,Sheshadripuram,BTP032 - Windsor Circle,61.02010838418743,82.14285714285714,100.0,4.538461538461538,0.0,37.978796312832685,34.5561436235206,-37.978796312832685,8.745719986157061,90.17857142857143,42.7140758689312
438,"12.983,77.603",12.983022971257485,77.60332750359281,Shivajinagar,BTP211 - Central Street Junction,61.003730514086826,43.11377245508982,100.0,7.252747252747252,0.0,34.35307704304363,69.89670850724588,-34.35307704304363,12.808855015476944,68.7125748502994,42.702611359860775
439,"12.958,77.569",12.957991218467663,77.56916720832118,V.V.Puram (C.Pet),BTP217 - Baleyele Junction,47.09538881586668,70.58823529411765,100.0,4.615384615384615,32.403324894657075,38.2031025297763,54.48838186767004,-10.159624268906736,39.92106589894978,83.8235294117647,42.68776963950379
440,"12.966,77.577",12.965962235000001,77.5772713425,City Market,BTP082 - KR Market Junction,48.21854885677228,37.5,100.0,4.487179487179487,29.69048839184858,40.44373436368449,82.0126412123074,-14.748082189771448,34.779045041413724,65.625,42.66013071729517
441,"12.964,77.582",12.964091575842696,77.58212163202248,Halasuru Gate,"BTP080 - NR Road, SP Road Junction",60.86841317939027,43.82022471910113,100.0,3.4254807692307696,0.0,39.99538118879689,68.41915706190672,-39.99538118879689,6.485849312384911,69.10112359550563,42.60788922557318
442,"12.975,77.546",12.974564440789473,77.54595689473683,Vijayanagara,BTP020 - Hosahalli Metro Station,49.20366534884223,11.842105263157894,100.0,5.769230769230769,27.14840795474223,32.78292673141541,60.68434351365515,-9.287319698151752,40.89860745524258,51.51315789473684,42.58708813061223
443,"12.991,77.538",12.99116644,77.53818752000001,Vijayanagara,BTP207 - 8th Main Road Basaveshwara Nagar,46.84975610604167,36.666666666666664,100.0,1.9230769230769231,32.403324894657075,36.45846588752396,60.68434351365515,-8.41498762665439,41.8761798300355,65.16666666666667,42.51582674262629
444,"12.958,77.578",12.958073083999999,77.57760324266667,City Market,BTP118 - Basappa Circle,53.09861325672547,36.0,100.0,5.288461538461538,17.762619958865173,19.962415650900176,82.0126412123074,-4.589744843446761,46.162909383978125,64.8,42.49781526736738
445,"12.962,77.578",12.9618042,77.57764394333334,City Market,BTP082 - KR Market Junction,45.26230782365106,30.0,100.0,1.6826923076923077,35.978124073461146,25.116231377492152,82.0126412123074,6.0210591197351775,58.053827037555614,61.5,42.47705269859408
446,"12.925,77.619",12.924931225925926,77.61891092469135,Madiwala,BTP137 - Madiwala Traffic PS Junction,60.65730880032692,32.71604938271605,98.76543209876543,7.517482517482518,0.0,32.615853332929184,24.481717980852405,-32.615853332929184,14.75566169991772,62.43827160493827,42.46011616022884
447,"12.956,77.58",12.955611457894737,77.58019010526316,City Market,BTP119 - Minerva Circle,43.697517739601984,42.10526315789473,100.0,1.7307692307692306,39.568751259124745,19.520608154540128,82.0126412123074,14.72419293770789,67.80692849119376,68.15789473684211,42.458887795458814
448,"12.999,77.569",12.999058651662404,77.56939794731457,Malleshwaram,No Junction,46.54425113034186,27.365728900255753,0.0,14.423076923076922,32.83585770355785,29.329064047051208,45.76683183077331,-0.9112499899954436,50.28518697418452,15.051150895140665,42.43173310230666
449,"12.98,77.579",12.980310354238691,77.57909335808723,Upparpet,BTP058 - Subbanna Junction,47.02237542671202,28.57142857142857,100.0,1.244343891402715,31.67962947092464,16.935483870967744,100.0,10.481671722431429,63.05257900085789,60.714285714285715,42.41955163997581
450,"12.968,77.587",12.968067519512195,77.58692981463415,Halasuru Gate,BTP075 - Police Corner,48.36603715553321,31.70731707317073,100.0,1.8315018315018312,28.33753027222108,27.081737542557523,68.41915706190672,-2.5570038388628475,48.44088530177176,62.4390243902439,42.357485090539576
451,"12.94,77.573",12.940237944285714,77.57299442285715,Basavanagudi,BTP109 - Dewan Madhava Rao Junction,60.5051712751656,35.714285714285715,100.0,16.025641025641026,0.0,24.756933509574413,39.4852969650819,-24.756933509574413,23.562701090131462,64.64285714285714,42.35361989261592
452,"13.0,77.549",12.999989103333332,77.54928594333335,Rajajinagar,BTP027 - Modi Bridge Junction,51.86541601634286,48.333333333333336,100.0,2.1978021978021975,20.095085205988884,36.98380270210204,37.834312884096626,-19.592498354275953,29.350186503298904,71.58333333333334,42.334316773236665
453,"12.922,77.586",12.921881350000001,77.58587959,Jayanagara,No Junction,38.87568144135697,37.5,47.5,3.9940828402366866,50.33106738789815,0.10752688172043022,57.472878338105055,43.45152758961919,100.0,42.0,42.31229722531932
